"Time","Estrain","Estress","Tstrain","Tstress"
9.69979999999987,0.000486378635561225,34.9471809335229,0.000486260391812039,34.9641784957021
9.94979999999987,0.000509119279666389,36.5807413868231,0.000508989722417525,36.5993653475276
10.1997999999999,0.000540403652827782,38.6364579123244,0.000540257687358301,38.6573371953126
10.4497999999999,0.000563348937149833,39.7010253987448,0.000563190315707456,39.7233909292069
10.6997999999999,0.000570920625175851,41.6466142532371,0.00057075771199975,41.670391164283
10.9497999999999,0.000602465061946255,42.8580186343361,0.000602283652728998,42.8838390931875
11.1997999999999,0.000629221770308425,44.6017067586453,0.000629023893291549,44.6297711235307
11.4497999999999,0.000665374875297286,45.7580473042398,0.000665153611578487,45.7884935592587
11.6998999999996,0.000707790823591611,47.8137638297412,0.00070754045779731,47.8476059730213
11.9497999999999,0.000714710220926151,49.0068135990053,0.000714454937204907,49.0418392695795
12.1998999999996,0.000740465044893097,51.0074662890022,0.000740191035906022,51.0452355348178
12.4498999999996,0.000740951065408203,52.3289983411102,0.000740676696688336,52.3677715681828
12.6998999999996,0.000757403286180793,54.0726864654194,0.000757116601060201,54.1136412958409
12.9498999999996,0.000795312886364951,55.4125731293622,0.000794996792655807,55.4566434628386
13.1998999999996,0.000804632542910462,57.1011974181669,0.000804308999689937,57.1471428998487
13.4498999999996,0.000796220977327537,58.1290556809176,0.000795904161564282,58.175339254443
13.6998999999996,0.00086451964972421,59.9278076407312,0.000864146167851181,59.9796164080015
13.9498999999996,0.000886544053069968,61.1392120218302,0.000886151304999357,61.1934146266575
14.1999999999998,0.000890756230868208,63.2499923828361,0.0008903597429687,63.3063327076535
14.4498999999996,0.000914758822977759,64.2227868100823,0.000914340686102595,64.281535170953
14.6999999999998,0.000952775006608111,66.2785033355836,0.000952321404599029,66.3416518370371
14.9499999999998,0.000962303566708411,67.4715531048478,0.000961840849456943,67.5364812210519
15.1999999999998,0.000996000989094481,69.2335958409918,0.000995505309213906,69.302552570928
15.4499999999998,0.00102144885273579,70.5551278930998,0.00102092752883003,70.6271963475408
15.6999999999998,0.00103732125956049,72.4823621357573,0.00103678361363827,72.5575496309439
15.9501,0.0010541870241049,73.7671849641957,0.00105363175916522,73.8449493733897
16.2001,0.00107384101160486,75.3273269701565,0.0010732648567747,75.4082165431516
16.4501,0.00110058492995332,76.703922857769,0.00109997973036755,76.7883420393346
16.7001,0.00111601394964148,78.3374833110692,0.0011153916690132,78.4249090352242
16.9501,0.00113781665941904,79.126731619967,0.00113716983664125,79.2167633334096
17.1999999999998,0.00114352100546567,80.9438381916155,0.00114286768333176,81.0363991708506
17.4501,0.00118565557346162,82.1368879608797,0.00118495323898866,82.2342740198773
17.7001,0.00118963753101586,83.9539945325282,0.00118893047299455,84.0538693553028
17.9501,0.00122698437060343,85.4040088674801,0.00122623224045233,85.5087982515474
18.2001,0.00125437631630547,87.0926331562847,0.00125359024361939,87.2018800926406
18.4503,0.00127032119987375,88.1755552545399,0.00126951502456044,88.2875665316904
18.7001,0.00128788188848821,90.1027894971974,0.0012870532799659,90.2188312478931
18.9501999999998,0.00131689390257419,91.259130042792,0.00131602755830454,91.3793086346996
19.2001999999998,0.00133372129707779,93.4249742393023,0.0013328326808519,93.5495771171242
19.4501999999998,0.00135951875442315,94.6363786204013,0.00135859544554369,94.7650385519864
19.7001999999998,0.00137926653535589,96.0863929553531,0.0013783162209922,96.2189217016595
19.9501999999998,0.00141848924359851,97.536407290305,0.00141748413810662,97.6747616349055
20.2001999999998,0.00143907263875025,99.3535138619535,0.00143803816605582,99.4964907853159
20.4501999999998,0.00149168649118781,100.546563631218,0.00149057503205557,100.696547581922
20.7003,0.0014841275931752,102.602280156719,0.00148302736427096,102.754555031822
20.9501999999998,0.00148364157266009,103.868748373323,0.00148254206388555,104.02285236651
21.2003,0.00152233136367128,105.557372662127,0.00152117379193704,105.718065961197
21.4503,0.00157929382071814,106.713713207722,0.00157804804768741,106.882245515577
21.7003,0.00156025801720675,108.457401332031,0.00155904207928687,108.626622861985
21.9503,0.00161502485525967,109.540323430286,0.00161372210507889,109.717233775279
22.2003,0.0015716752359758,111.596039955787,0.00157044144702662,111.771432688218
22.4503,0.00164160250343191,112.752380501382,0.00164025654685797,112.937475091481
22.7003,0.00163054766838062,114.422650178352,0.00162921976880431,114.60922176381
22.9503999999997,0.00168296967061454,115.395444605598,0.00168155506409584,115.589651638996
23.2003999999997,0.00167792614193505,117.506224966604,0.00167651999658513,117.703391733316
23.4503,0.00171550320176677,118.662565512198,0.00171403340686768,118.866131523264
23.7003999999997,0.00173512734590171,120.534735919351,0.00173362375148233,120.743879035776
23.9503999999997,0.00177611507601527,121.874622583294,0.0017745396487844,122.091085937848
24.2003999999997,0.00180613750117243,123.434764589255,0.0018045083961327,123.657704746528
24.4503999999997,0.00175921946810599,124.279076733657,0.00175767385398829,124.497710904925
24.7003999999997,0.00182035146957252,126.15124714081,0.00181869663778208,126.380886748931
24.9503999999997,0.00185214317993838,127.28923307457,0.0018504300777064,127.524990959489
25.2003999999997,0.00185479923942061,129.344949600071,0.0018530812233666,129.584858514212
25.4503999999997,0.00185574996376161,130.170907132639,0.00185403018711929,130.412471788833
25.7004999999999,0.00191404684555628,131.822822197774,0.00191221739196075,132.075137254774
25.9504999999999,0.00190378925468333,133.144354249882,0.00190197934468099,133.397833040825
26.2004999999999,0.00192186154384001,134.576013972999,0.00192001713070297,134.834650438977
26.4504999999999,0.0019693892342192,135.970964472446,0.00196745252957458,136.238744226044
26.7004999999999,0.00201271753681401,138.026680997948,0.00201069473463744,138.304489719341
26.9504999999999,0.00203991763231272,138.999475425194,0.00203783982556265,139.283022905996
27.2003,0.00202002489789312,140.633035878494,0.00201798739101418,140.917118112435
27.4505999999997,0.0020682176689775,141.660894141245,0.00206608185119805,141.953879705511
27.7004999999999,0.00207122758550138,143.27609998271,0.00206908555089684,143.572857393337
27.9504999999999,0.00208331841165081,144.41408591647,0.00208115131316421,144.714946440562
28.2004999999999,0.00216751080756139,145.882454863256,0.00216516514489887,146.198656660806
28.4505999999997,0.00218273945037056,146.855249290502,0.00218036073539764,147.175796036622
28.7005999999997,0.00217624212348335,148.286909013619,0.00217387753857818,148.609617231376
28.9505999999997,0.00221547762173967,149.259703440866,0.00221302706995434,149.590384973667
29.2005999999997,0.00223631255382462,150.526171657469,0.00223381572866694,150.862795224826
29.4505999999997,0.00225971401529677,151.425547637376,0.0022571647013392,151.767726069646
29.7005999999997,0.00231806205714581,153.114171926181,0.00231537949605775,153.469100078534
29.9506999999999,0.00230801763316539,153.609746445721,0.0023053582516148,153.964280449144
30.2005999999997,0.00236052490215631,154.82115082682,0.0023577432398449,155.186610008727
30.4506999999999,0.00240146999889161,155.647108359388,0.00239859107798748,156.020890220527
30.7006999999999,0.00243026458274714,156.858512740487,0.00242731626560379,157.239720428503
30.9506999999999,0.00246722772192805,157.831307167733,0.00246418911254668,158.220712944165
31.2006999999999,0.00250694497736172,158.620555476631,0.00250380783280736,159.018208481489
31.4506999999999,0.00253767085326443,159.26296689085,0.0025344564035798,159.667123879933
31.7006999999999,0.00257346583787389,160.125633647087,0.0025701601448421,160.537711495046
31.9506999999999,0.00261594147289794,160.547789719288,0.00261252585341347,160.967773340797
32.1996999999997,0.00265233758814451,161.447165699195,0.00264882634809597,161.875378085278
32.4496999999997,0.00271242080849934,162.126286337084,0.00270874883364022,162.566041049749
32.6996999999997,0.00274874018366457,163.025662316991,0.00274496930589422,163.47377750597
32.9497999999999,0.00279323237749308,163.264272270844,0.0027893385531546,163.720307322239
33.1997999999999,0.00281425915978136,164.108584415246,0.0028103065465209,164.570428502135
33.4497999999999,0.00287251767153537,164.512385875612,0.00286839987639023,164.984950611226
33.6997999999999,0.00292152474014954,165.319988796345,0.00291726538061212,165.802975233655
33.9497999999999,0.00296962371780113,165.668726421207,0.00296522309526466,166.160700200485
34.1997999999999,0.00302441187254326,166.201010164417,0.00301984753958872,166.703670472787
34.4497999999999,0.00307752879884723,166.586457012948,0.00307280290066919,167.099131631903
34.6998999999996,0.00310540250172663,167.302286874507,0.00310059069852779,167.821827814712
34.9498999999996,0.00316534929527025,167.485832992855,0.00316035012382765,168.015984156287
35.1998999999996,0.00321746007384094,167.963052900561,0.00321229512489034,168.503467317149
35.4498999999996,0.00325627350164994,168.458627420101,0.00325098332415677,169.007174784693
35.6998999999996,0.00330233886714591,168.935847327807,0.00329689812098357,169.493730742492
35.9498999999996,0.00336782373655994,169.229521117164,0.00336216531900921,169.799456315309
36.1998999999996,0.00341766215605521,169.780159472209,0.00341183522130394,170.360410698086
36.4498999999996,0.00346387673837595,169.908641755053,0.00345789133516347,170.497184346877
36.6998999999996,0.00350851388569132,170.202315544411,0.00350237340928805,170.799472731875
36.9498999999996,0.00357127021887969,170.734599287621,0.00356490837546705,171.344338677389
37.1998999999996,0.00362575567663439,171.046627688813,0.00361919846962832,171.666800970125
37.4499999999998,0.00366395518379257,171.41371992551,0.0036572592507463,172.041772113204
37.6999999999998,0.00372828895198631,171.707393714867,0.00372135610914931,172.347568493829
37.9499999999998,0.00378226280919864,172.147904398903,0.00377512803794734,172.799013015392
38.1999999999998,0.00382216765149775,172.47828741193,0.00381488172816539,173.137528342662
38.4499999999998,0.0038575959890517,172.735251977618,0.00385017454547537,173.401594792815
38.6999999999998,0.0039139573154613,172.790315813122,0.00390631771209389,173.46660973374
38.9499999999998,0.00395637752709353,173.340954168167,0.0039485716474225,174.026756423763
39.2001,0.00402540096692496,173.836528687708,0.00401732071735725,174.536290418374
39.4499999999998,0.00406918544666987,173.873237911377,0.00406092870280588,174.580760360651
39.7001,0.00412448093861646,174.07513864156,0.00411599858265478,174.793108232774
39.9501,0.00417529992581791,174.258684759909,0.0041666075482052,174.98626703346
40.2001,0.00422501044517778,174.846032338624,0.00421611014896981,175.584758651553
40.4501,0.0042727171957469,175.084642292476,0.00426361505766004,175.83272945431
40.7001,0.00433965160003059,175.21312457532,0.00433026246593897,175.97348849173
40.9501999999998,0.00437324670230807,175.378316081834,0.00436371184768878,176.145288724295
41.2001,0.00444431654430897,175.635280647521,0.00443446973365188,176.415859431067
41.4501,0.00449607346583786,175.928954436879,0.00448599632129764,176.719943940795
41.7001,0.00453035070217183,175.984018272383,0.00452011955225664,176.781287593134
41.9501999999998,0.00458053018869535,176.424528956419,0.00457007148573251,177.23264683733
42.2001999999998,0.00463778681605398,176.956812699629,0.00462706541903442,177.777500672578
42.4501999999998,0.0046996052149149,176.791621193116,0.0046885965477791,177.622472018028
42.7001999999998,0.00474253702708919,177.011876535134,0.00473132662821131,177.851361913836
42.9503,0.00478410457115096,177.195422653482,0.00477269711139592,178.043144084986
43.2001999999998,0.00484178753229482,177.45238721917,0.00483010377736926,178.311573975184
43.4503,0.00491230314037463,177.929607126876,0.004900277146774,178.803651294731
43.7001999999998,0.00492189565054271,177.929607126876,0.00490982272040792,178.805358086297
43.9503,0.00499326392619313,178.094798633389,0.00498083892757497,178.984072966848
44.2003,0.00504318761244555,178.51695470559,0.00503051333643894,179.417249200173
44.4503,0.00511668755702213,178.645436988434,0.00510364179305304,179.559509872991
44.7003,0.00516882817895784,179.012529225131,0.00515551564036414,179.937814230576
44.9503,0.00522037193359434,178.957465389626,0.00520679302948349,179.891689919253
45.2003,0.00524582406057355,179.012529225131,0.0052321126563752,179.951597458084
45.4503,0.00532887388193964,179.379621461827,0.00531472567393523,180.335512841587
45.7003,0.00536472855327898,179.985323652377,0.00535038965704995,180.950896057346
45.9503999999997,0.00543571312852259,179.746713698524,0.00542099295890091,180.723765269984
46.2003999999997,0.00548094714313716,179.911905205038,0.00546598141169554,180.897992847888
46.4503999999997,0.00556335746382563,180.15051515889,0.00554793914932051,181.152756872011
46.7003999999997,0.00559123969338083,180.407479724578,0.00557566673385964,181.416181186197
46.9503999999997,0.0056231720938958,180.701153513935,0.00560742108121361,181.717267197709
47.2003999999997,0.00570848148432375,180.774571961275,0.0056922498466014,181.806520258152
47.4503999999997,0.00574514618985498,180.701153513935,0.00572870577581679,181.739308057548
47.7003999999997,0.00582077780335787,181.013181915128,0.00580390252938715,182.066819426535
47.9503999999997,0.00584584622993027,181.233437257146,0.00582882557207638,182.292900063073
48.2004999999999,0.00592207471073251,181.361919539989,0.00590460815121511,182.435958377187
48.4504999999999,0.00598052507268985,181.545465658338,0.00596271271550181,182.631202867541
48.7004999999999,0.00603117352637717,181.85749405953,0.00601305879821421,182.954308163275
48.9504999999999,0.00608791855319358,181.85749405953,0.00606946204696318,182.964627671652
49.2004999999999,0.0061354974036273,182.096104013383,0.00611675187578168,183.213354186768
50.1005,0.00631417389302433,182.756870039437,0.00629432301449376,183.910828697011
51.1005999999998,0.00650491562854398,182.99547999329,0.00648384996908548,184.185850151051
52.1005999999998,0.00674101927881376,183.656246019344,0.00671840020187967,184.894276314435
53.1007,0.00694634162978885,184.445494328241,0.00692232694410636,185.72671574392
54.1007,0.00717195746894152,184.941068847782,0.0071463612922351,186.267458327819
55.0994999999998,0.00738090365709131,185.289806472644,0.00735379808173912,186.65741268286
56.0998,0.00757262596031683,186.501210853743,0.00754409756109286,187.913514764685
57.0998,0.00778741292132445,186.629693136587,0.00775724752703147,188.083055620422
58.0998999999997,0.00799550644190348,187.455650669154,0.00796371174430343,188.95445353165
59.0998999999997,0.00820394102951074,188.116416695208,0.00817047163466166,189.659712684458
60.0998999999997,0.00840210097289375,188.299962813556,0.00836699980118858,189.882078114308
61.0999999999999,0.00860286155236656,188.850601168601,0.00856606780931519,190.475256744536
62.0999999999999,0.00880532746698044,189.584785641995,0.00876678664885949,191.25414176233
63.1000999999997,0.00901700219135574,189.749977148508,0.00897659176603028,191.460953108266
64.1000999999997,0.00921533266825272,190.612643904745,0.00917313056298608,192.369202829102
65.1001999999999,0.00942223245423303,190.832899246763,0.00937812009679798,192.630971183381
66.1001999999999,0.00960602494905313,191.144927647956,0.00956018044652689,192.981070591827
67.1002999999996,0.00980213849026682,191.677211391166,0.00975440917688556,193.55605796265
68.1002999999996,0.0100138558480205,192.099367463367,0.00996404942047455,194.023022837641
69.1003999999998,0.010214829594386,192.227849746211,0.010163010803883,194.191424474664
70.1003999999998,0.0103889443122809,192.943679607769,0.0103353501022395,194.948160750621
71.1005,0.0106023243717971,193.329126456301,0.0105465138649094,195.378864565507
72.1005,0.0107874385013515,193.861410199511,0.0107296691707013,195.952678239824
73.1005,0.0109621074531672,194.338630107217,0.0109024590720021,196.468991052754
74.1005999999998,0.0111872543251563,194.577240061069,0.011125139826624,196.754025131519
75.1005999999998,0.0113869917035446,195.256360698958,0.0113226479076546,197.479743258301
76.1007,0.0115432430358376,195.623452935655,0.0114771281066456,197.881581996401
77.1007,0.0117759360158255,195.843708277673,0.011707139252117,198.149951255453
78.0996999999998,0.0119454463288398,196.394346632718,0.0118746626225666,198.740364759707
79.0998,0.0121554583514525,196.577892751066,0.0120821740394932,198.967387139218
80.0998,0.0123241159968963,197.23865877712,0.0122487923131187,199.669450886961
81.0998999999997,0.0125235549416349,197.477268730973,0.0124457838678376,199.950386155649
82.0998999999997,0.0127201374500124,198.138034757027,0.0126399160700346,200.658377793212
83.0999999999999,0.0128933568669582,198.082970921523,0.012810945161077,200.636925354882
84.0999999999999,0.0130941600798097,198.853864618586,0.0130091726544149,201.457688954391
85.1000999999997,0.0132614108237622,199.055765348769,0.0131742480703329,201.695525629897
86.1000999999997,0.0134598265674162,199.422857585465,0.013370047808972,202.107054662144
87.1000999999997,0.013651165170235,199.900077493171,0.0135588274112403,202.628946468573
88.1001999999999,0.0138446780753588,200.028559776015,0.0137497159956545,202.797890791992
89.1002999999996,0.0140567365001406,200.634261966565,0.0139588567596291,203.454524919929
90.1002999999996,0.0142327697200694,201.11148187427,0.014132434762011,203.973855283848
91.1002999999996,0.0144330613323784,201.405155663628,0.0143298961771873,204.312048627978
92.1002999999996,0.0146119083552895,201.460219499132,0.0145061830767348,204.40393776369
93.1003999999998,0.0148250752479131,201.900730183168,0.014716257984337,204.893923700742
94.1005,0.015008697209219,202.304531643534,0.0148971811360732,205.340859103025
95.1005,0.0151876294988873,202.800106163075,0.0150734520590157,205.880159037815
96.1005,0.0153700577255944,202.983652281423,0.0152531349395817,206.10352273434
97.1005999999998,0.0155698377373614,203.332389906285,0.0154498714484835,206.498242223876
98.1005999999998,0.0157423323868723,203.88302826133,0.0156197071364319,207.092622660262
99.1007,0.0159333299226631,204.231765886192,0.0158077268483345,207.485857992745
100.0995,0.0161319161998312,204.470375840045,0.0160031795073268,207.768874808445
101.0998,0.0163008296455462,204.837468076741,0.0161693975004675,208.176488748885
102.0998,0.0164931061826926,205.076078030594,0.0163585721475685,208.458419561083
103.0998,0.0166743833081796,205.388106431786,0.0165368920615986,208.812826445371
104.0999,0.016855362000017,205.993808622336,0.0167148866965261,209.465908836428
105.0999,0.0170559094125973,206.305837023528,0.0169120903956737,209.824570691091
106.1,0.0172504881521842,206.415964694537,0.0171033877738988,209.976740847922
107.1,0.0174161188277526,206.709638483894,0.01726619643785,210.309718110571
108.1001,0.0176265571841506,206.948248437747,0.0174730111249605,210.596033572995
109.1001,0.0177903546244425,207.388759121783,0.0176339584372239,211.078278691683
110.1002,0.0179769182888667,207.572305240132,0.0178172442847064,211.303815610466
111.1002,0.0181592186154384,208.159652818846,0.017996309253649,211.939669461297
112.1003,0.0183468907477043,208.471681220038,0.0181806172033617,212.296488379372
113.1003,0.0185351597472694,208.765355009396,0.0183654771956775,212.634854214191
114.1003,0.0187033484255493,208.948901127744,0.0185305915678899,212.856945228672
115.1004,0.0189091397436882,209.077383410588,0.0187325841646506,213.030856870743
116.1004,0.0190919516708021,209.719794824807,0.0189119873341331,213.723755012013
117.1005,0.0192944602187944,209.848277107651,0.0191106822895912,213.897186342287
118.1006,0.0194846903537719,210.031823225999,0.0192972941013476,214.124228265996
119.1006,0.0196553517680062,210.52739774554,0.019464679774825,214.665387805032
120.1006,0.01985146530922,210.802716923062,0.0196569944463684,214.98745974515
121.1007,0.0200573418941158,211.298291442603,0.0198588432592837,215.53637351571
122.1007,0.020237425285004,211.426773725447,0.0200353700967315,215.705507261965
123.0997,0.0204262911518686,211.793865962143,0.0202204724885492,216.120029132466
124.0998,0.0206189087560433,211.720447514804,0.0204092165739375,216.0858921039
125.0998,0.0207928955738027,212.142603587005,0.0205796739190078,216.553662590144
126.0999,0.0209657739237204,212.564759659206,0.0207490165087208,217.021344354371
127.0999,0.0211646160011596,212.803369613059,0.0209437563539811,217.307271214672
128.1,0.021349730130714,212.876788060398,0.0211250173868955,217.421650036581
129.1,0.0215507038770795,213.170461849756,0.0213217707319615,217.76443534842
130.1,0.021718849921981,213.482490250948,0.02148635601144,218.119084417679
131.1001,0.0218991464797619,214.014773994158,0.0216628044069487,218.701514878689
132.1001,0.0220691257599401,214.143256277002,0.0218291272240673,218.869210730422
133.1002,0.0222664756691309,214.491993901864,0.0220221971971831,219.267974665303
134.1003,0.0224380750176929,214.620476184708,0.0221900447709631,219.436146529673
135.1003,0.0226191389762874,214.85908613856,0.0223671194834245,219.719013668246
136.1003,0.022801268769345,215.391369881771,0.0225452049203835,220.302566397043
137.1004,0.0229900067360739,215.409724493605,0.0227297183353385,220.361995510729
138.1004,0.0231684700585782,215.776816730302,0.022904155775039,220.776035448053
139.1005,0.0233550337230024,216.070490519659,0.0230864782986712,221.116824112291
140.1005,0.0235409578867488,216.437582756356,0.0232681427945906,221.532730777133
141.1005,0.0237205723104733,216.382518920852,0.023443610776122,221.515236107636
142.1006,0.0239050043059713,216.914802664062,0.0236237530815347,222.100151955775
143.1006,0.0240930601386437,217.024930335071,0.0238074015297104,222.253725033219
144.1007,0.0242657253216688,217.153412617915,0.0239759903381355,222.422797681164
145.4337,0.024507456577904,217.208476453419,0.0242119669308522,222.531703758454
146.4338,0.0247096240588682,217.520504854611,0.0244092788540549,222.895354754664
147.4338,0.0248789212049898,217.942660926812,0.0245744799593185,223.364839215216
148.4339,0.0250701319076731,218.181270880665,0.0247610316230758,223.651104121427
149.4339,0.0252299218103838,218.493299281857,0.0249169013971065,224.005868138831
150.434,0.0254333682927037,218.548363117362,0.0251153215706858,224.106784126293
151.434,0.0256075682773558,218.842036906719,0.0252851865226377,224.446049308763
152.434,0.0257675287135804,219.025583025068,0.0254411408742172,224.669331024675
153.4331,0.0259480384382541,219.631285215617,0.0256171006690634,225.330286246635
154.4331,0.0261216841889853,219.631285215617,0.0257863402901455,225.36842428604
155.4332,0.0262924735033552,219.86989516947,0.0259527680202642,225.650818562399
156.4332,0.0264650107862447,220.236987406167,0.0261208709594729,226.065561653401
157.4333,0.0266520860512113,220.292051241671,0.0263031063183548,226.163293947762
158.4333,0.0268670009123544,220.897753432221,0.0265124200406299,226.832613575222
159.4333,0.0270261939477655,220.97117187956,0.0266674359257092,226.943181627642
160.4334,0.0271978359297061,220.842689596716,0.0268345471850885,226.849132834642
161.4334,0.0273819694915543,221.631937905614,0.0270137892489454,227.7006568677
162.4335,0.0275444879304905,221.631937905614,0.0271719637069053,227.736676144266
163.4335,0.0277255092557065,221.980675530476,0.0273481170355988,228.135202804484
164.4336,0.0278963838368335,222.054093977815,0.0275143680198823,228.24860021596
165.4336,0.0280775330621851,222.476250050016,0.0276905854556497,228.722834316346
166.4337,0.0282342107282635,222.769923839374,0.0278429725310577,229.059656812974
167.4337,0.0284220960274219,222.880051510383,0.0280256820086343,229.214769737008
168.4337,0.0285919900408428,223.302207582584,0.0281908670843787,229.686862077883
169.4338,0.0287766778366119,223.485753700932,0.028370404956369,229.916931236256
170.4338,0.0289783763504123,223.74271826662,0.0285664423943877,230.226418962214
171.4339,0.0291273800083562,223.797782102124,0.0287112392861352,230.31642514644
172.4339,0.0293197844456382,223.981328220473,0.0288981806282932,230.548412483745
173.434,0.029481535483761,224.036392055977,0.0290553119035551,230.641328898029
174.434,0.0296630257761406,224.385129680839,0.0292315892725792,231.041071566344
175.4331,0.0298272495502179,224.458548128178,0.0293910692918761,231.153529256877
176.4331,0.0300219561899402,225.045895706893,0.0295801187036093,231.802213728531
177.4332,0.0301658438424612,225.119314154232,0.0297198027195546,231.910228230931
178.4332,0.0303688639909959,225.486406390929,0.0299168585113544,232.334172398434
179.4332,0.0305508658839179,225.669952509277,0.0300934805221557,232.564364962418
180.4333,0.0307193529958475,225.98198091047,0.0302569594399236,232.92400115276
181.4333,0.0308530512709011,226.404136982671,0.0303866645863102,233.389395428941
182.4333,0.0310497616794141,226.459200818175,0.0305774693205336,233.49070503369
183.4334,0.0312303566708447,226.385782370836,0.0307526104085801,233.455891099485
184.4335,0.0313910845078829,227.119966844229,0.030908458528991,234.249508916864
185.4335,0.0315711678987713,227.175030679734,0.0310830457189756,234.347211715732
186.4336,0.0317508675892529,227.175030679734,0.0312572305411653,234.388034998431
187.4336,0.0319321873481186,227.523768304596,0.0314329549663851,234.789099900248
188.4336,0.0320881828801405,227.597186751935,0.0315841119361214,234.900366903437
189.4337,0.0322599527622165,227.909215153127,0.0317505275513045,235.261555668041
190.4337,0.0324118981232787,228.092761271475,0.0318977135181895,235.485680612463
191.4338,0.0326254060829304,228.441498896337,0.0321044971535045,235.894495564023
192.4338,0.0326924257539713,228.441498896337,0.0321693972575287,235.909805638131
193.4338,0.0329341143768279,228.808591133034,0.0324034072484577,236.34419944381
194.4339,0.0331083996282369,229.047201086887,0.0325721213486188,236.630587354201
195.4339,0.03328430494803,229.340874876244,0.0327423748728676,236.974326492673
196.434,0.0334600397343087,229.524420994592,0.032912434403602,237.204317241065
197.4341,0.0336309569488144,229.891513231289,0.033077804206063,237.622984815668
198.4331,0.0337970992249252,230.130123185142,0.0332385278413762,237.907853793075
199.4331,0.0339809769865023,230.258605467986,0.0334163784184542,238.083017841338
200.4331,0.0341331781478355,230.423796974499,0.0335635667747935,238.28889348613
201.4332,0.0343194860119886,230.790889211196,0.0337437090307755,238.711513905174
202.4333,0.03448243078471,230.901016882205,0.0339012347675175,238.863045214965
203.4333,0.0346610646407284,230.864307658535,0.0340738993090122,238.866310349524
204.4333,0.0348347956582167,231.286463730736,0.0342417962555384,239.343280433308
205.4334,0.0350169254512743,231.45165523725,0.0344177796766406,239.556380594267
206.4334,0.0351675491776021,231.763683638442,0.0345632968790344,239.914244380379
207.4335,0.0353566282113593,231.763683638442,0.0347459356874557,239.958066033741
